id	Cancer1	Cancer2	Normal1	Normal2
ENSG00000011304	13.3537150932719	12.8639264120099	12.4811685860369	12.5618849741097
ENSG00000011332	6.42928789548951	7.28356896503969	7.46700140285548	7.16407518630208
ENSG00000011347	1.20462141568928	1.64721804579252	1.29119105190098	0.541360389520589
ENSG00000011376	9.49816064605793	9.11001540440248	9.56911480653069	8.67340732371965
ENSG00000011405	12.1724251625872	12.2936546882311	11.8885994191093	12.3522794517583
ENSG00000011422	7.27037514873692	7.52903473267464	7.44918519899324	7.41565182703511
ENSG00000011426	7.98516290177129	7.73005483207028	8.43063951217443	7.15566370869901
ENSG00000011451	11.2786689501388	11.038369928603	10.343253035582	10.7787150901864
ENSG00000011454	11.2565804650763	11.0505295420903	10.6684065040703	10.5322281406394
ENSG00000011465	5.66481808344466	5.7624390771556	6.26368617214897	7.71607775095414
ENSG00000011478	10.7932532444056	10.2420118520829	10.5635072137722	10.6921551122376
ENSG00000011485	10.654424534708	10.8586240579452	9.8371603257613	10.2799793221458
ENSG00000011523	10.1514109029548	10.5898336134863	10.6970205179794	11.1829949126988
ENSG00000011566	10.5609166952347	11.2237048790844	11.5119027707953	11.4804968563415
ENSG00000011590	8.55901299468078	6.16070693210973	5.60825632742266	6.62120460693321
ENSG00000011600	4.37735121408562	4.2853960782197	3.87080483688293	4.21328475808802
ENSG00000011638	7.47120682655844	7.99803863629164	8.1874443383225	7.88306365149549
ENSG00000011677	3.846395814678	4.41268167189431	5.99886254869978	6.44837122935534
ENSG00000012048	9.06505923712354	8.52136568460467	9.76181230418351	8.65574690121915
ENSG00000012061	10.5366449952919	10.5370609241244	10.1639013254273	10.4873370036584
ENSG00000012124	6.30453551143909	6.23051666022888	6.33671932420029	6.50504448946234
ENSG00000012171	8.66628303198192	8.13414271738829	7.25284257029477	7.87332778058532
ENSG00000012174	10.1631494335832	9.64236734944303	9.17428637281344	9.25522720610653
ENSG00000012211	8.3242679454611	8.30388083007818	8.45254518651332	8.42495639363163
ENSG00000012223	5.92589867070032	5.71800327390733	5.83453798666363	4.2810744255901
ENSG00000012232	10.2118207688273	10.9913360091291	10.0311854930105	10.2239751685015
ENSG00000012504	-2.36133877817995	-2.36360900932627	-2.36685780994825	-2.36545803137974
ENSG00000012660	11.1140337638844	10.2784622235785	9.47021499663147	9.77102620754894
ENSG00000012779	12.0690107556748	10.0032538998908	10.3084959776794	10.1212456131338
ENSG00000012817	7.6034151264394	13.0576627981562	8.25020101309286	7.86303753319415
ENSG00000012822	12.3286886096471	11.5258293206476	12.1511049216912	12.5936630586518
ENSG00000012963	10.1046643967478	9.55083932622432	9.46928168555447	8.97708413768647
ENSG00000012983	10.3352240735459	10.2984272761182	10.2991052963054	10.7001601287539
ENSG00000013016	9.65818958900618	7.19636556282506	11.5576247518839	7.64560709181878
ENSG00000013275	10.6425873892372	10.8239541918531	10.4359340774823	10.5605817386599
ENSG00000013288	11.2457779528944	11.417161303436	11.5325620791716	11.4346395391276
ENSG00000013293	6.96048523060845	7.52128546324376	7.79719515782956	7.96096707835288
ENSG00000013297	8.06332487028574	7.90642709465866	8.05534509534504	8.16193078888884
ENSG00000013306	11.8785949295057	11.1410665737239	10.7473607576368	11.6086576857429
ENSG00000013364	12.0228754007607	11.1826718297124	11.0320313969075	11.7628688135433
ENSG00000013374	9.70125538685138	10.1892140046301	10.2521303643549	10.110628836101
ENSG00000013375	12.2741051653514	12.1276047494563	12.0095503187868	12.0057384279766
ENSG00000013392	9.65093172868581	9.38788541690037	9.46561395200814	9.28077436993585
ENSG00000013441	13.7580475049828	13.4264891923653	13.5202628313847	12.6620265148223
ENSG00000013503	9.57492812264793	9.58717238160542	9.08190469813831	8.01074827941779
ENSG00000013523	10.714415572529	10.6396167079773	10.241704182894	9.9497831524395
ENSG00000013561	11.0634283723373	11.1748357680444	9.43114136872584	9.92543632635473
ENSG00000013563	10.6536906150894	9.46906730802299	9.59149465440714	10.4125289833829
ENSG00000013573	11.5048675260048	11.574711543623	11.950504643901	11.4345589052551
ENSG00000013583	7.42859734358222	7.05690563595904	6.15710487072568	7.19794450511945
ENSG00000013588	8.09887795230695	8.45762673304753	10.0267546521688	8.79777337213549
ENSG00000013619	7.67462349831734	3.95165097735695	6.81533401396483	2.53083325579492
ENSG00000013725	8.36095308155157	7.60055459104199	7.65832547646093	8.21099094235454
ENSG00000013810	9.07853558092073	8.19428940771911	9.38308934788363	8.30622849823693
ENSG00000014123	12.2150406070632	11.6903612712312	11.4067239271253	11.0403095644968
ENSG00000014138	8.85129569953235	8.75075665153792	10.0665903936573	8.36519626476605
ENSG00000014164	9.37365114853122	9.79510534545679	9.54734642249707	9.46483323847272
ENSG00000014216	11.3068186448251	11.1623302469491	11.7914670767286	11.3956734968671
ENSG00000014257	8.59517854333733	5.70813245285173	5.07900059069515	5.37230276905504
ENSG00000014641	11.3551122072738	10.6347730849239	10.2139728408724	10.9410294454748
