id	Cancer1	Cancer2	Normal1	Normal2
ENSG00000057704	39049.0063688	23367.520476	44176.3747842	5486.48430061
ENSG00000057757	13068.7140154	11096.8709338	8688.21488482	10495.0824108
ENSG00000057935	13324.9570371	16956.5910802	25848.6888451	13551.9315401
ENSG00000058056	1667.02603109	4057.46913156	8736.83345564	2123.4825202
ENSG00000058063	670846.398843	255250.12661	255383.413523	354243.39054
ENSG00000058085	28.7366596554	152.984677638	184.836785343	180.564950837
ENSG00000058091	470379.252899	122117.84942	131842.125484	122475.623811
ENSG00000058262	4650941.28177	1725899.16162	1475756.56525	1993618.39699
ENSG00000058272	79291.9802663	77989.3592448	92729.2478962	38214.6332074
ENSG00000058335	453.452971235	618.617948431	483.176605668	322.393762158
ENSG00000058404	461.070394053	2177.25824069	265.3964842	316.72760465
ENSG00000058453	20466.8102374	14475.2774983	18910.2238169	25254.0323253
ENSG00000058600	84209.385644	93401.0323263	112809.461572	137344.039474
ENSG00000058668	70494.2371597	36655.2157725	1119.77570377	48160.7800522
ENSG00000058673	904043.078039	534479.658235	344386.642601	718018.824959
ENSG00000058729	21738.1739845	16235.1094688	6389.00786503	5036.28087532
ENSG00000058799	28162.3291638	11212.7843248	6454.40476135	12660.4417157
ENSG00000058804	17134.0463961	9142.81332179	10054.2371886	11398.7420261
ENSG00000058866	982.029902971	275.410492548	146.092248819	224.081771797
ENSG00000059122	23445.8443912	50965.7711046	25190.32102	39919.9619264
ENSG00000059145	70908.5617234	40119.1725455	36735.9409613	64490.3310412
ENSG00000059377	26562.9135665	269577.22807	46118.6285892	20533.6205944
ENSG00000059378	49739.2499143	52100.6103479	88020.7962259	53955.0025789
ENSG00000059573	137464.558981	159383.285227	108983.643521	80594.8838237
ENSG00000059588	30980.203526	44827.2040476	20871.0933224	19524.5708057
ENSG00000059691	5669.21045392	3329.9584882	2824.18915595	3335.60368103
ENSG00000059728	56668.1810463	36095.1014497	33271.5670687	19545.0270244
ENSG00000059758	90830.6671701	90745.3642335	66379.3304742	72011.6150439
ENSG00000059769	25086.2949053	15068.6101354	15470.2526957	11836.7293298
ENSG00000059804	2268.29618815	2259.2774376	1558.65021029	4787.464867
ENSG00000059915	13048.8173929	14790.4217773	22562.2460533	9431.8196004
ENSG00000060069	38787.5433503	37426.2858609	25076.6035867	36660.0193026
ENSG00000060138	6281.65293305	5166.52415505	3586.44820938	7040.09446954
ENSG00000060140	3.65681357665	12.3596668544	6.3246419507	12.2103220318
ENSG00000060237	255723.680031	257343.456971	182284.683197	249260.623855
ENSG00000060303	0.103147487899	0.105975296254	0.101952023799	0.102253908647
ENSG00000060339	66681.5532933	54987.7743656	50508.5397278	42430.2937864
ENSG00000060491	61589.7662411	38126.4359792	28127.648285	51244.6891551
ENSG00000060558	43.009052565	67.0562361379	10.6434211931	17.1430625128
ENSG00000060566	2.22212508498	2.90295264944	2.04117542952	3.91794868103
ENSG00000060642	7738.09726866	3120.74026521	5583.53753305	5621.67689512
ENSG00000060656	73.1114455122	56.1476383071	189.393628638	322.053577144
ENSG00000060688	11910.3172577	9720.96502959	8475.0328639	7126.02555699
ENSG00000060709	0.599768518463	0.997434296213	0.46237682378	0.494255165325
ENSG00000060718	11.2743682554	4.73621863751	354.918819523	33.6892733004
ENSG00000060749	93546.5447803	64913.5093282	128117.030598	57639.2823419
ENSG00000060762	27385.1920501	47630.5673158	11041.5195806	14652.29158
ENSG00000060971	68356.2021149	32954.8051478	47098.8559728	46631.5723561
ENSG00000060982	7581.84951636	2785.59632039	1764.15729916	5256.40902185
ENSG00000061273	345546.448683	160943.337085	143231.927423	214899.964455
ENSG00000061337	146.130253516	263.922142464	191.431791883	240.575259068
ENSG00000061455	211.877721331	371.654825999	42.5009560426	178.299784035
ENSG00000061492	0.473979314192	0.766850083492	1.3686839466	0.580636306842
ENSG00000061656	155236.765148	151863.844467	128535.739815	135912.03486
ENSG00000061676	11903.207365	18129.3923375	17982.2041484	10155.9697325
ENSG00000061794	9309.59622501	5410.44660927	4780.31849549	3776.3743258
ENSG00000061918	72.8552621219	87.0857812767	100.255164191	115.305571702
ENSG00000061936	59828.862405	63327.6038945	62233.1106245	35254.3784138
ENSG00000061938	277209.975987	125118.993648	174402.669684	181800.48638
ENSG00000061987	406414.10038	329179.162936	248857.815311	117181.899968
ENSG00000062038	101.454172675	152.425861538	253.020560488	180.915485511
ENSG00000062096	49.0128612523	58.2052895004	153.321256691	131.690173266
ENSG00000062194	345617.369769	267055.228787	230955.021172	313938.738075
ENSG00000062282	1980.78574403	6738.97341007	2496.58712544	1770.51948715
ENSG00000062370	10.26446879	19.8589174734	7.1482534473	103.482423825
ENSG00000062485	142866.599995	130490.492967	78707.0038269	55270.4353809
ENSG00000062524	18731.035205	74060.2750257	3728.24138244	2075.79433988
ENSG00000062582	104802.127161	77443.3215178	12327.6744095	31561.7175925
ENSG00000062598	19872.5629399	28016.941756	23885.3639021	52967.7868704
ENSG00000062650	120257.808633	83698.0432426	90777.3656541	84063.8435468
ENSG00000062716	116824.951665	61667.7395712	57705.6784125	201076.16277
ENSG00000062725	34785.8075171	28953.817716	23859.1940706	13983.2570647
ENSG00000062822	11518.4021531	14468.7663083	15576.1357141	12778.1119076
ENSG00000063015	2133.5393102	2564.31564292	2865.34805917	1044.18033069
ENSG00000063046	3717561.1563	1185228.64839	1176083.0553	1978848.80802
ENSG00000063127	580.443710595	253.689218996	428.357507556	752.002293894
ENSG00000063169	17080.8834152	20935.3696206	17674.339955	19137.7853076
ENSG00000063176	22426.7212742	14887.0918251	12775.2636151	11573.5604394
ENSG00000063177	2268973.98006	1112856.80305	593097.516673	1112153.82493
ENSG00000063180	2908.28777916	472.639813401	882.204008545	2109.87910271
ENSG00000063241	9050.61743755	7542.70065406	5613.99250375	8647.751555
ENSG00000063244	173895.252485	143725.155536	123442.467161	112871.973318
ENSG00000063245	161056.55897	165476.608501	112539.428828	173906.31309
ENSG00000063322	50450.6690049	42156.2405045	38125.6805822	47008.4495592
ENSG00000063438	5545.07399589	4617.53509109	914.70074764	2169.05898618
ENSG00000063515	0.590519327896	0.582479065171	0.960126476924	0.732395739991
ENSG00000063587	397089.396394	631973.685592	369265.072102	378643.514793
ENSG00000063601	111873.20289	51500.112151	45916.58442	79289.2068696
ENSG00000063660	2524.04006616	3359.8022806	5652.65264947	1662.63552757
ENSG00000063761	2685.5132423	1705.22615234	2591.63196786	3004.84934327
ENSG00000063854	38797.749884	34298.4338442	27747.5611748	39236.7514226
ENSG00000063978	95352.4333409	55774.7041078	63986.900553	76063.6126507
ENSG00000064012	66140.9527774	41443.4392414	54797.8604163	30032.2505079
ENSG00000064042	238.182907274	78.6509325662	85.5423375143	2457.50415266
ENSG00000064102	71396.897846	13254.7064078	7531.56575746	18045.5003647
ENSG00000064115	55097.6364227	40886.0914162	28036.3061656	47376.2734858
ENSG00000064195	0.447320656103	0.439833709845	0.431458032187	0.565215710555
ENSG00000064199	163.472539554	410.457356284	316.645589292	395.304518959
ENSG00000064201	388.099372026	163.055206189	201.601246874	56.8530142547
ENSG00000064205	371.986408435	644.210678844	616.187581903	636.960856565
ENSG00000064218	0.487832429626	0.469567510573	0.463000468872	0.465595500105
ENSG00000064225	202211.915092	69138.5774015	48493.6662883	97625.0692746
ENSG00000064270	26.9207276375	57.1718996234	44.6280102542	63.8000047748
ENSG00000064300	16.1166111664	38.3573099966	66.8868168212	108.055800704
ENSG00000064309	308.95981879	242.55907684	258.841980838	314.913393939
ENSG00000064313	40235.3965417	45237.8268129	29667.5307795	26365.1118199
ENSG00000064393	5428689.42234	3095331.41575	1628736.15059	1734121.19528
ENSG00000064419	75802.7270406	65103.7388701	59518.2959592	33126.1632945
ENSG00000064489	2969.10848184	3279.53796014	3676.41145045	5859.7910366
ENSG00000064490	13071.8371309	12728.5084403	8054.85728407	10693.8567983
ENSG00000064545	15457.0933277	21984.8478513	8159.71016271	18098.5600821
ENSG00000064547	659.640933169	2472.46899793	1952.69941776	2300.98801429
ENSG00000064601	166538.334436	26683.5473818	29203.1678278	64903.0310022
ENSG00000064607	220782.053085	394153.817096	203468.785886	274227.032437
ENSG00000064651	98564.2412923	87127.6848756	52264.8610124	47885.5108125
ENSG00000064652	2680.12930912	3983.73797895	1829.15556458	2172.95133279
ENSG00000064655	259.408168267	11610.9605845	81.5608692097	152.706191573
ENSG00000064666	278336.020259	153858.629584	204479.81896	124195.46794
ENSG00000064687	484673.847102	236561.676732	164085.729355	180299.59368
ENSG00000064692	50.3163100531	97.8859093949	66.8991253064	131.385676303
ENSG00000064703	10609.6351686	6665.00570307	5585.88781774	2214.4782909
ENSG00000064726	79380.1182802	62032.4363438	40569.3443651	58248.265219
ENSG00000064763	20969.3060922	41141.9609248	8788.23593231	20530.2639703
ENSG00000064787	1660.01849668	635.098735165	1712.12716733	926.546353648
ENSG00000064835	7.03292238087	4.21242661222	2.37372332179	5.16828554301
ENSG00000064886	1306.8044259	287.71060425	446.195378329	497.519259116
ENSG00000064932	331725.863407	128125.045506	60448.6416583	199882.722847
ENSG00000064933	37079.3013871	18254.1834961	23135.4884998	8110.15718934
ENSG00000064961	52526.6788815	31825.8231896	25058.6825108	40288.5687604
ENSG00000064989	12866.3466917	5849.52885943	9940.98142614	7771.06435381
ENSG00000064995	15007.8210474	14269.835742	13804.7515773	10613.796997
ENSG00000064999	23730.5869255	34511.3485722	16292.9071455	20180.8743685
ENSG00000065000	519445.451636	465800.049956	325305.460184	402031.650131
ENSG00000065029	48922.4005943	46593.5142701	35849.5784135	37690.9462305
ENSG00000065054	375.865148746	1814.81012616	670.481171065	737.527249581
ENSG00000065057	1987.3957181	2449.18870543	1528.58493806	1467.54213082
ENSG00000065060	157410.134523	159433.690119	84573.5383079	52745.9397403
ENSG00000065135	89026.4140253	96409.005557	58068.2413559	38141.27496
ENSG00000065150	129228.443067	85834.9456464	172658.263428	74969.7314283
ENSG00000065154	26222.2867101	19357.7712833	3921.85299313	22200.4059864
ENSG00000065183	68471.7477272	41989.1618424	17208.1877739	12885.6825745
ENSG00000065243	61559.5500672	61590.9594428	48062.0125767	26923.312436
ENSG00000065268	13112.1211428	9648.78666191	4509.02645861	12671.2827195
ENSG00000065308	1132213.36718	2112735.98536	725341.22958	504778.624258
ENSG00000065320	143.046691164	347.755597656	808.324026592	182.727535082
ENSG00000065325	1.59256004929	1.54781188623	3.24724785506	3.17617089476
ENSG00000065328	1132.84499446	589.042008192	1508.46279401	623.359429684
ENSG00000065357	18708.7735949	29625.6842874	51428.8379683	8043.81779378
ENSG00000065361	838.736788151	1358.92892957	1709.56664934	1660.09191439
ENSG00000065371	47.2989666617	86.0939092952	45.6178210985	80.3847715526
ENSG00000065413	44478.3967935	32371.4088923	59483.6770284	20091.279409
ENSG00000065427	105050.051743	54626.8355936	58464.3369886	83829.3512164
ENSG00000065457	21646.259463	11251.3117081	21229.6534674	16087.3660365
ENSG00000065485	100227.123616	26973.7627937	39552.3394786	32107.6529719
ENSG00000065491	7401.892884	5069.8803465	5202.39201388	2367.64294759
ENSG00000065518	53060.6791694	18696.4130514	13538.640265	28091.2793261
ENSG00000065526	665243.756952	475973.938295	548290.802908	438934.896044
ENSG00000065534	34076.5386294	4817.88631661	3236.42762557	7067.12314311
ENSG00000065548	83919.4251916	42676.9574214	63593.3680389	42387.9653706
ENSG00000065559	20667.1766402	20291.4296031	17307.1614956	9951.07460602
ENSG00000065600	3245.58291621	2715.79447836	5418.86798654	3955.00367369
ENSG00000065609	0.44897733125	0.436803893996	0.423447951181	0.428884313468
ENSG00000065613	46485.9273143	70010.63941	28022.5152351	34866.7044867
ENSG00000065615	62835.4934805	128136.554395	70209.5860168	80326.2982914
ENSG00000065618	522.817249628	1952.32930241	202.795145944	526.927575913
ENSG00000065621	24321.398387	74512.695057	37751.1569731	28577.5970913
ENSG00000065665	2531.33804407	7199.64469153	6266.5546822	8214.48019762
ENSG00000065675	45.9951103736	76.6359150857	10.8917754398	20.6056222301
ENSG00000065717	65.1724320523	40.9436202492	58.6005504654	196.425851188
ENSG00000065802	10205.5524271	15453.678162	4512.90382174	3358.06010215
ENSG00000065809	32606.4640608	27392.8454854	80658.7894117	113639.416294
ENSG00000065833	2111.55977478	132.2402437	216.780441887	3217.06630089
ENSG00000065882	98660.0216675	82176.9231097	275606.941772	126948.003304
ENSG00000065883	170690.784848	161556.83588	157966.448706	97578.6202942
ENSG00000065911	161279.615801	82862.8772853	43954.1263905	103552.3592
ENSG00000065923	6866.4309932	19671.6046912	24498.9773053	6963.18735119
ENSG00000065970	30709.8159061	19666.4390255	17649.0515653	15253.579607
ENSG00000065978	371515.57806	188788.083888	165840.099359	297070.637944
ENSG00000065989	24597.3252406	34030.1102177	32522.6795243	32922.8769958
ENSG00000066027	24490.7287072	28081.5640631	25956.746373	19435.8138719
ENSG00000066032	3010.07021286	2001.18790288	736.681055517	684.523109008
ENSG00000066044	110819.565317	74923.1672875	60881.1790825	59306.915607
ENSG00000066056	257.283986587	226.131214915	299.103144575	248.520292856
ENSG00000066084	38448.1392296	40716.5464509	31254.6232623	34444.6169018
ENSG00000066117	59471.5071643	50927.0261213	48866.7768826	44185.4784743
ENSG00000066135	57652.7994395	50854.398931	21408.1142227	34719.1287256
ENSG00000066136	29518.8725267	21942.7023841	20311.550168	17602.0759379
ENSG00000066185	183.203344387	50.7548365156	76.1992417311	113.130981825
ENSG00000066230	2518.36252126	615.084353642	703.348430825	476.002721087
ENSG00000066248	554.679887265	834.535150202	96.9003173241	108.615844334
ENSG00000066279	14101.5411533	10063.8398395	17231.5389432	6487.21061983
ENSG00000066294	2473.26527604	4280.34806091	1502.72439752	2317.12537122
ENSG00000066322	15549.8156019	8642.29858948	8832.02510728	9295.53877709
ENSG00000066336	8553.82707387	4542.11165461	5725.37654995	5738.95760669
ENSG00000066379	4556.88289336	2572.89127365	2505.15938605	1870.63202977
ENSG00000066382	1227.46822729	784.865962181	1074.94514069	4426.79018783
ENSG00000066405	52.390529675	56.3087173225	170.218128875	100.037134773
ENSG00000066422	90394.3476584	63306.7225178	64397.7454599	42859.7019845
ENSG00000066427	114908.526359	149846.597102	208153.119064	126856.76278
ENSG00000066455	51209.1829542	33690.1728875	33470.6686886	36272.8339634
ENSG00000066468	215.940190064	496.865643159	775.801054029	489.794007112
ENSG00000066557	9402.57958969	8497.2878568	8299.88848267	5060.81267637
ENSG00000066583	27267.5890584	27786.572821	18271.8991101	18295.6169673
ENSG00000066629	811.624091594	1906.02681357	1586.10427136	3779.20987689
ENSG00000066651	11024.8110351	10615.9990877	6897.07050966	7683.65634706
ENSG00000066654	71860.8212447	64339.690037	71337.8684045	53505.598544
ENSG00000066697	5224.7215015	10642.6271674	2470.57492897	7740.28962061
ENSG00000066735	13.549514104	17.0321181661	1.83555715948	6.79552820151
ENSG00000066739	157377.099513	152760.098505	100164.856785	72185.3490642
ENSG00000066777	77284.8605914	148778.711469	113173.850506	111907.262411
ENSG00000066813	1353.34186971	2053.89886079	1755.74531664	2281.32450835
ENSG00000066827	19304.6902857	55978.0176906	18891.9168049	13098.7842204
ENSG00000066855	9725.97019733	15889.4795895	9737.96497771	5560.01616399
ENSG00000066923	42493.9215316	34031.244159	55336.6884071	132540.249537
ENSG00000066926	13099.5093424	19433.6024498	9052.28449442	8178.45487395
ENSG00000066933	50554.2011929	98279.0884792	68511.363397	40490.7659614
ENSG00000067048	1286.32485858	739802.285791	3950.21526789	3285.03690808
ENSG00000067057	81.4379980921	154.445389334	73.8559406022	43.6363421827
ENSG00000067064	30492.2349404	15673.5826024	22365.3695858	30143.5568034
ENSG00000067066	183015.780058	106469.216859	109416.84406	84971.042117
ENSG00000067082	3891147.85237	3760992.35143	11498845.903	1538360.69122
ENSG00000067113	2076.87814076	1295.62833195	1620.56527302	3260.52791602
ENSG00000067141	68503.4461742	84459.0085377	1897.9697991	39564.4206701
